PASSENGERS,DISTANCE,UNIQUE_CARRIER,AIRLINE_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,YEAR,MONTH,CLASS
12579.00,1733.00,WN,19393,30977,MDW,"Chicago, IL",30559,SEA,"Seattle, WA",2025,7,F
12583.00,1047.00,WN,19393,31123,STL,"St. Louis, MO",30721,BOS,"Boston, MA",2025,7,F
12591.00,781.00,WN,19393,31453,HOU,"Houston, TX",33195,TPA,"Tampa, FL",2025,7,F
12598.00,770.00,UA,19977,30325,DEN,"Denver, CO",31123,STL,"St. Louis, MO",2025,7,F
12601.00,759.00,WN,19393,31454,MCO,"Orlando, FL",30852,DCA,"Washington, DC",2025,7,F
12613.00,307.00,WN,19393,30977,MDW,"Chicago, IL",30647,CLE,"Cleveland, OH",2025,7,F
12623.00,819.00,UA,19977,30325,DEN,"Denver, CO",32575,ONT,"Ontario, CA",2025,7,F
12623.00,1075.00,DL,19790,31453,IAH,"Houston, TX",31295,DTW,"Detroit, MI",2025,7,F
12628.00,749.00,DL,19790,34576,ROC,"Rochester, NY",30397,ATL,"Atlanta, GA",2025,7,F
12628.00,925.00,NK,20416,30852,BWI,"Baltimore, MD",32467,FLL,"Fort Lauderdale, FL",2025,7,F
12636.00,390.00,OO,20304,34570,RNO,"Reno, NV",32575,LAX,"Los Angeles, CA",2025,7,F
12641.00,993.00,AA,19805,34100,PHL,"Philadelphia, PA",32467,FLL,"Fort Lauderdale, FL",2025,7,F
12643.00,323.00,WN,19393,30279,AMA,"Amarillo, TX",30194,DAL,"Dallas, TX",2025,7,F
12646.00,347.00,WN,19393,30615,ELP,"El Paso, TX",30466,PHX,"Phoenix, AZ",2025,7,F
12661.00,919.00,WN,19393,31714,RSW,"Fort Myers, FL",30852,BWI,"Baltimore, MD",2025,7,F
12671.00,309.00,MQ,20398,30194,DFW,"Dallas/Fort Worth, TX",33158,MAF,"Midland/Odessa, TX",2025,7,F
12682.00,355.00,WN,19393,30466,PHX,"Phoenix, AZ",32575,LGB,"Long Beach, CA",2025,7,F
12684.00,759.00,WN,19393,30852,DCA,"Washington, DC",31454,MCO,"Orlando, FL",2025,7,F
12687.00,1154.00,WN,19393,31066,CMH,"Columbus, OH",30325,DEN,"Denver, CO",2025,7,F
12689.00,693.00,OO,20304,33851,OKC,"Oklahoma City, OK",30977,ORD,"Chicago, IL",2025,7,F
12700.00,1728.00,WN,19393,33570,SAN,"San Diego, CA",30977,MDW,"Chicago, IL",2025,7,F
12704.00,843.00,WN,19393,30466,PHX,"Phoenix, AZ",33214,SAT,"San Antonio, TX",2025,7,F
12713.00,1269.00,DL,19790,30397,ATL,"Atlanta, GA",30140,ABQ,"Albuquerque, NM",2025,7,F
12724.00,899.00,B6,20409,32467,FLL,"Fort Lauderdale, FL",30852,DCA,"Washington, DC",2025,7,F
12729.00,1436.00,UA,19977,34492,RDU,"Raleigh/Durham, NC",30325,DEN,"Denver, CO",2025,7,F
12736.00,353.00,WN,19393,32575,LGB,"Long Beach, CA",32457,OAK,"Oakland, CA",2025,7,F
12736.00,1145.00,DL,19790,31295,DTW,"Detroit, MI",32467,MIA,"Miami, FL",2025,7,F
12749.00,404.00,F9,20436,30397,ATL,"Atlanta, GA",31454,MCO,"Orlando, FL",2025,7,F
12750.00,817.00,AS,19930,34057,PDX,"Portland, OR",32575,BUR,"Burbank, CA",2025,7,F
12760.00,308.00,OO,20304,32575,LAX,"Los Angeles, CA",32457,SJC,"San Jose, CA",2025,7,F
12771.00,363.00,UA,19977,32457,SFO,"San Francisco, CA",32575,ONT,"Ontario, CA",2025,7,F
12775.00,441.00,WN,19393,33158,MAF,"Midland/Odessa, TX",31453,HOU,"Houston, TX",2025,7,F
12787.00,1721.00,DL,19790,30559,SEA,"Seattle, WA",30977,ORD,"Chicago, IL",2025,7,F
12795.00,404.00,F9,20436,31454,MCO,"Orlando, FL",30397,ATL,"Atlanta, GA",2025,7,F
12796.00,861.00,F9,20436,30325,DEN,"Denver, CO",31453,IAH,"Houston, TX",2025,7,F
12797.00,187.00,YX,20452,31703,JFK,"New York, NY",30721,BOS,"Boston, MA",2025,7,F
12799.00,372.00,UA,19977,32575,SNA,"Santa Ana, CA",32457,SFO,"San Francisco, CA",2025,7,F
12799.00,2688.00,AS,19930,32758,KOA,"Kona, HI",30559,SEA,"Seattle, WA",2025,7,F
12802.00,888.00,WN,19393,30977,ORD,"Chicago, IL",30325,DEN,"Denver, CO",2025,7,F
12827.00,2295.00,WN,19393,33570,SAN,"San Diego, CA",30852,BWI,"Baltimore, MD",2025,7,F
12838.00,488.00,DL,19790,31295,DTW,"Detroit, MI",31703,EWR,"Newark, NJ",2025,7,F
12842.00,752.00,UA,19977,31648,FCA,"Kalispell, MT",30325,DEN,"Denver, CO",2025,7,F
12842.00,1127.00,NK,20416,32467,FLL,"Fort Lauderdale, FL",31295,DTW,"Detroit, MI",2025,7,F
12843.00,641.00,F9,20436,30194,DFW,"Dallas/Fort Worth, TX",30325,DEN,"Denver, CO",2025,7,F
12843.00,1127.00,NK,20416,31295,DTW,"Detroit, MI",32467,FLL,"Fort Lauderdale, FL",2025,7,F
12860.00,192.00,WN,19393,33214,SAT,"San Antonio, TX",31453,HOU,"Houston, TX",2025,7,F
12861.00,1008.00,DL,19790,31703,EWR,"Newark, NJ",31650,MSP,"Minneapolis, MN",2025,7,F
12862.00,817.00,AS,19930,32575,BUR,"Burbank, CA",34057,PDX,"Portland, OR",2025,7,F
12864.00,2116.00,DL,19790,30397,ATL,"Atlanta, GA",32457,SJC,"San Jose, CA",2025,7,F
12870.00,925.00,AA,19805,30977,ORD,"Chicago, IL",31453,IAH,"Houston, TX",2025,7,F
12871.00,1154.00,WN,19393,30325,DEN,"Denver, CO",31066,CMH,"Columbus, OH",2025,7,F
12890.00,1008.00,DL,19790,31650,MSP,"Minneapolis, MN",31703,EWR,"Newark, NJ",2025,7,F
12892.00,534.00,UA,19977,30852,IAD,"Washington, DC",30397,ATL,"Atlanta, GA",2025,7,F
12900.00,946.00,WN,19393,30852,BWI,"Baltimore, MD",32467,MIA,"Miami, FL",2025,7,F
12919.00,1199.00,WN,19393,30397,ATL,"Atlanta, GA",30325,DEN,"Denver, CO",2025,7,F
12930.00,1142.00,DL,19790,31650,MSP,"Minneapolis, MN",30713,BOI,"Boise, ID",2025,7,F
12932.00,1185.00,DL,19790,30721,BOS,"Boston, MA",33195,TPA,"Tampa, FL",2025,7,F
12941.00,488.00,DL,19790,31703,EWR,"Newark, NJ",31295,DTW,"Detroit, MI",2025,7,F
12947.00,453.00,DL,19790,31295,DTW,"Detroit, MI",34100,PHL,"Philadelphia, PA",2025,7,F
12951.00,1721.00,DL,19790,30977,ORD,"Chicago, IL",30559,SEA,"Seattle, WA",2025,7,F
12962.00,674.00,DL,19790,30397,ATL,"Atlanta, GA",34653,TUL,"Tulsa, OK",2025,7,F
12965.00,1431.00,AA,19805,30423,AUS,"Austin, TX",34100,PHL,"Philadelphia, PA",2025,7,F
12969.00,674.00,DL,19790,34653,TUL,"Tulsa, OK",30397,ATL,"Atlanta, GA",2025,7,F
12971.00,1005.00,B6,20409,31703,JFK,"New York, NY",33195,TPA,"Tampa, FL",2025,7,F
12973.00,468.00,WN,19393,30977,MDW,"Chicago, IL",30792,BUF,"Buffalo, NY",2025,7,F
12973.00,825.00,WN,19393,30977,MDW,"Chicago, IL",33495,MSY,"New Orleans, LA",2025,7,F
12976.00,1490.00,AS,19930,30559,SEA,"Seattle, WA",33198,MCI,"Kansas City, MO",2025,7,F
12981.00,1452.00,WN,19393,30852,IAD,"Washington, DC",30325,DEN,"Denver, CO",2025,7,F
12983.00,1342.00,WN,19393,30852,BWI,"Baltimore, MD",30423,AUS,"Austin, TX",2025,7,F
12985.00,919.00,WN,19393,30852,BWI,"Baltimore, MD",31714,RSW,"Fort Myers, FL",2025,7,F
12985.00,2065.00,UA,19977,32211,LAS,"Las Vegas, NV",30852,IAD,"Washington, DC",2025,7,F
12988.00,1010.00,AA,19805,34057,PDX,"Portland, OR",30466,PHX,"Phoenix, AZ",2025,7,F
12990.00,605.00,OO,20304,33192,SMF,"Sacramento, CA",30559,SEA,"Seattle, WA",2025,7,F
12993.00,73.00,WN,19393,30189,COS,"Colorado Springs, CO",30325,DEN,"Denver, CO",2025,7,F
13007.00,1142.00,DL,19790,30713,BOI,"Boise, ID",31650,MSP,"Minneapolis, MN",2025,7,F
13013.00,1825.00,UA,19977,34057,PDX,"Portland, OR",31453,IAH,"Houston, TX",2025,7,F
13015.00,524.00,UA,19977,30849,BZN,"Bozeman, MT",30325,DEN,"Denver, CO",2025,7,F
13016.00,1005.00,DL,19790,33195,TPA,"Tampa, FL",31703,JFK,"New York, NY",2025,7,F
13017.00,235.00,DL,19790,30977,ORD,"Chicago, IL",31295,DTW,"Detroit, MI",2025,7,F
13022.00,752.00,UA,19977,30325,DEN,"Denver, CO",31648,FCA,"Kalispell, MT",2025,7,F
13023.00,1476.00,F9,20436,30325,DEN,"Denver, CO",30852,DCA,"Washington, DC",2025,7,F
13026.00,986.00,DL,19790,30194,DFW,"Dallas/Fort Worth, TX",31295,DTW,"Detroit, MI",2025,7,F
13034.00,226.00,NK,20416,32211,LAS,"Las Vegas, NV",32575,SNA,"Santa Ana, CA",2025,7,F
13034.00,1558.00,UA,19977,30325,DEN,"Denver, CO",34100,PHL,"Philadelphia, PA",2025,7,F
13043.00,787.00,NK,20416,30852,BWI,"Baltimore, MD",31454,MCO,"Orlando, FL",2025,7,F
13048.00,899.00,B6,20409,30852,DCA,"Washington, DC",32467,FLL,"Fort Lauderdale, FL",2025,7,F
13052.00,1120.00,UA,19977,30977,ORD,"Chicago, IL",31714,RSW,"Fort Myers, FL",2025,7,F
13066.00,957.00,NK,20416,31454,MCO,"Orlando, FL",31295,DTW,"Detroit, MI",2025,7,F
13068.00,549.00,DL,19790,31295,DTW,"Detroit, MI",30529,BDL,"Hartford, CT",2025,7,F
13080.00,820.00,UA,19977,31136,JAX,"Jacksonville, FL",31703,EWR,"Newark, NJ",2025,7,F
13083.00,836.00,WN,19393,31884,GEG,"Spokane, WA",30325,DEN,"Denver, CO",2025,7,F
13092.00,226.00,NK,20416,32575,SNA,"Santa Ana, CA",32211,LAS,"Las Vegas, NV",2025,7,F
13107.00,1172.00,AA,19805,30852,IAD,"Washington, DC",30194,DFW,"Dallas/Fort Worth, TX",2025,7,F
13110.00,888.00,WN,19393,30325,DEN,"Denver, CO",30977,ORD,"Chicago, IL",2025,7,F
13119.00,1825.00,UA,19977,31453,IAH,"Houston, TX",34057,PDX,"Portland, OR",2025,7,F
13121.00,651.00,UA,19977,30466,PHX,"Phoenix, AZ",32457,SFO,"San Francisco, CA",2025,7,F
13126.00,73.00,OO,20304,30325,DEN,"Denver, CO",30189,COS,"Colorado Springs, CO",2025,7,F
13126.00,591.00,DL,19790,30977,MDW,"Chicago, IL",30397,ATL,"Atlanta, GA",2025,7,F
13136.00,591.00,DL,19790,30397,ATL,"Atlanta, GA",30977,MDW,"Chicago, IL",2025,7,F
13137.00,355.00,WN,19393,32575,LGB,"Long Beach, CA",30466,PHX,"Phoenix, AZ",2025,7,F
13145.00,2329.00,WN,19393,30852,BWI,"Baltimore, MD",32575,LAX,"Los Angeles, CA",2025,7,F
13159.00,1404.00,DL,19790,34614,SLC,"Salt Lake City, UT",30693,BNA,"Nashville, TN",2025,7,F
13160.00,491.00,WN,19393,30693,BNA,"Nashville, TN",33198,MCI,"Kansas City, MO",2025,7,F
13161.00,404.00,UA,19977,31703,EWR,"Newark, NJ",30647,CLE,"Cleveland, OH",2025,7,F
13170.00,1535.00,SY,20422,32575,LAX,"Los Angeles, CA",31650,MSP,"Minneapolis, MN",2025,7,F
13184.00,516.00,WN,19393,30852,BWI,"Baltimore, MD",32337,IND,"Indianapolis, IN",2025,7,F
13184.00,1290.00,UA,19977,30198,PIT,"Pittsburgh, PA",30325,DEN,"Denver, CO",2025,7,F
13186.00,663.00,WN,19393,31136,JAX,"Jacksonville, FL",30852,BWI,"Baltimore, MD",2025,7,F
13187.00,787.00,NK,20416,31454,MCO,"Orlando, FL",30852,BWI,"Baltimore, MD",2025,7,F
13189.00,309.00,MQ,20398,33158,MAF,"Midland/Odessa, TX",30194,DFW,"Dallas/Fort Worth, TX",2025,7,F
13189.00,1399.00,SY,20422,31650,MSP,"Minneapolis, MN",30559,SEA,"Seattle, WA",2025,7,F
13196.00,1416.00,DL,19790,31714,RSW,"Fort Myers, FL",31650,MSP,"Minneapolis, MN",2025,7,F
13196.00,2092.00,DL,19790,30397,ATL,"Atlanta, GA",33192,SMF,"Sacramento, CA",2025,7,F
13197.00,675.00,AA,19805,30693,BNA,"Nashville, TN",34100,PHL,"Philadelphia, PA",2025,7,F
13197.00,976.00,UA,19977,30325,DEN,"Denver, CO",32337,IND,"Indianapolis, IN",2025,7,F
13203.00,431.00,YX,20452,31703,LGA,"New York, NY",34492,RDU,"Raleigh/Durham, NC",2025,7,F
13206.00,957.00,NK,20416,31295,DTW,"Detroit, MI",31454,MCO,"Orlando, FL",2025,7,F
13209.00,372.00,UA,19977,32457,SFO,"San Francisco, CA",32575,SNA,"Santa Ana, CA",2025,7,F
13212.00,1781.00,UA,19977,33192,SMF,"Sacramento, CA",30977,ORD,"Chicago, IL",2025,7,F
13215.00,1199.00,UA,19977,30325,DEN,"Denver, CO",30397,ATL,"Atlanta, GA",2025,7,F
13221.00,1728.00,WN,19393,30977,MDW,"Chicago, IL",33570,SAN,"San Diego, CA",2025,7,F
13224.00,307.00,WN,19393,30647,CLE,"Cleveland, OH",30977,MDW,"Chicago, IL",2025,7,F
13232.00,2688.00,AS,19930,30559,SEA,"Seattle, WA",32758,KOA,"Kona, HI",2025,7,F
13233.00,296.00,UA,19977,31066,CMH,"Columbus, OH",30977,ORD,"Chicago, IL",2025,7,F
13249.00,825.00,WN,19393,33495,MSY,"New Orleans, LA",30977,MDW,"Chicago, IL",2025,7,F
13252.00,696.00,DL,19790,30397,ATL,"Atlanta, GA",31453,HOU,"Houston, TX",2025,7,F
13258.00,836.00,UA,19977,30325,DEN,"Denver, CO",31884,GEG,"Spokane, WA",2025,7,F
13261.00,869.00,WN,19393,31123,STL,"St. Louis, MO",33195,TPA,"Tampa, FL",2025,7,F
13285.00,2153.00,DL,19790,31703,JFK,"New York, NY",30466,PHX,"Phoenix, AZ",2025,7,F
13287.00,696.00,DL,19790,31453,HOU,"Houston, TX",30397,ATL,"Atlanta, GA",2025,7,F
13288.00,836.00,WN,19393,30325,DEN,"Denver, CO",31884,GEG,"Spokane, WA",2025,7,F
13290.00,300.00,DL,19790,30397,ATL,"Atlanta, GA",31953,GNV,"Gainesville, FL",2025,7,F
13293.00,1199.00,WN,19393,30325,DEN,"Denver, CO",30397,ATL,"Atlanta, GA",2025,7,F
13298.00,468.00,WN,19393,30792,BUF,"Buffalo, NY",30977,MDW,"Chicago, IL",2025,7,F
13309.00,413.00,UA,19977,30977,ORD,"Chicago, IL",30198,PIT,"Pittsburgh, PA",2025,7,F
13312.00,502.00,NK,20416,31295,DTW,"Detroit, MI",31703,LGA,"New York, NY",2025,7,F
13324.00,1072.00,WN,19393,33198,MCI,"Kansas City, MO",31454,MCO,"Orlando, FL",2025,7,F
13330.00,605.00,OO,20304,30559,SEA,"Seattle, WA",33192,SMF,"Sacramento, CA",2025,7,F
13331.00,390.00,OO,20304,32575,LAX,"Los Angeles, CA",34570,RNO,"Reno, NV",2025,7,F
13335.00,1542.00,AS,19930,30299,ANC,"Anchorage, AK",34057,PDX,"Portland, OR",2025,7,F
13338.00,1490.00,AS,19930,33198,MCI,"Kansas City, MO",30559,SEA,"Seattle, WA",2025,7,F
13339.00,1010.00,AA,19805,30466,PHX,"Phoenix, AZ",34057,PDX,"Portland, OR",2025,7,F
13344.00,1075.00,DL,19790,31295,DTW,"Detroit, MI",31453,IAH,"Houston, TX",2025,7,F
13346.00,1102.00,AA,19805,30194,DFW,"Dallas/Fort Worth, TX",34027,PBI,"West Palm Beach/Palm Beach, FL",2025,7,F
13358.00,471.00,WN,19393,30693,BNA,"Nashville, TN",33495,MSY,"New Orleans, LA",2025,7,F
13362.00,820.00,UA,19977,31703,EWR,"Newark, NJ",31136,JAX,"Jacksonville, FL",2025,7,F
13364.00,696.00,WN,19393,30559,SEA,"Seattle, WA",32457,SJC,"San Jose, CA",2025,7,F
13367.00,719.00,WN,19393,31123,STL,"St. Louis, MO",30852,DCA,"Washington, DC",2025,7,F
13375.00,1120.00,UA,19977,31714,RSW,"Fort Myers, FL",30977,ORD,"Chicago, IL",2025,7,F
13402.00,2639.00,AS,19930,33830,OGG,"Kahului, HI",30559,SEA,"Seattle, WA",2025,7,F
13409.00,258.00,NK,20416,32211,LAS,"Las Vegas, NV",33570,SAN,"San Diego, CA",2025,7,F
13416.00,479.00,WN,19393,34057,PDX,"Portland, OR",33192,SMF,"Sacramento, CA",2025,7,F
13417.00,502.00,NK,20416,31703,LGA,"New York, NY",31295,DTW,"Detroit, MI",2025,7,F
13424.00,1558.00,WN,19393,30325,DEN,"Denver, CO",34100,PHL,"Philadelphia, PA",2025,7,F
13428.00,335.00,YX,20452,30198,PIT,"Pittsburgh, PA",31703,LGA,"New York, NY",2025,7,F
13443.00,1217.00,AA,19805,30194,DFW,"Dallas/Fort Worth, TX",30852,BWI,"Baltimore, MD",2025,7,F
13443.00,1217.00,AA,19805,30852,BWI,"Baltimore, MD",30194,DFW,"Dallas/Fort Worth, TX",2025,7,F
13444.00,1056.00,B6,20409,34027,PBI,"West Palm Beach/Palm Beach, FL",31703,HPN,"White Plains, NY",2025,7,F
13451.00,258.00,NK,20416,33570,SAN,"San Diego, CA",32211,LAS,"Las Vegas, NV",2025,7,F
13452.00,335.00,YX,20452,31703,LGA,"New York, NY",30198,PIT,"Pittsburgh, PA",2025,7,F
13458.00,966.00,NK,20416,31453,IAH,"Houston, TX",32467,FLL,"Fort Lauderdale, FL",2025,7,F
13462.00,373.00,WN,19393,33192,SMF,"Sacramento, CA",32575,LAX,"Los Angeles, CA",2025,7,F
13462.00,651.00,UA,19977,32457,SFO,"San Francisco, CA",30466,PHX,"Phoenix, AZ",2025,7,F
13464.00,606.00,UA,19977,30397,ATL,"Atlanta, GA",30977,ORD,"Chicago, IL",2025,7,F
13466.00,1027.00,DL,19790,34321,PWM,"Portland, ME",30397,ATL,"Atlanta, GA",2025,7,F
13480.00,1754.00,WN,19393,30325,DEN,"Denver, CO",30721,BOS,"Boston, MA",2025,7,F
13481.00,666.00,F9,20436,30397,ATL,"Atlanta, GA",34100,PHL,"Philadelphia, PA",2025,7,F
13482.00,73.00,OO,20304,30189,COS,"Colorado Springs, CO",30325,DEN,"Denver, CO",2025,7,F
13486.00,1068.00,UA,19977,31714,RSW,"Fort Myers, FL",31703,EWR,"Newark, NJ",2025,7,F
13487.00,1027.00,DL,19790,30397,ATL,"Atlanta, GA",34321,PWM,"Portland, ME",2025,7,F
13489.00,641.00,F9,20436,30325,DEN,"Denver, CO",30194,DFW,"Dallas/Fort Worth, TX",2025,7,F
13495.00,125.00,OO,20304,30325,DEN,"Denver, CO",30372,ASE,"Aspen, CO",2025,7,F
13500.00,355.00,MQ,20398,30194,DFW,"Dallas/Fort Worth, TX",31140,CRP,"Corpus Christi, TX",2025,7,F
13503.00,290.00,DL,19790,34614,SLC,"Salt Lake City, UT",30713,BOI,"Boise, ID",2025,7,F
13516.00,1542.00,AS,19930,34057,PDX,"Portland, OR",30299,ANC,"Anchorage, AK",2025,7,F
13526.00,1167.00,WN,19393,32467,FLL,"Fort Lauderdale, FL",30977,MDW,"Chicago, IL",2025,7,F
13527.00,895.00,F9,20436,31454,MCO,"Orlando, FL",30647,CLE,"Cleveland, OH",2025,7,F
13530.00,456.00,DL,19790,30693,BNA,"Nashville, TN",31295,DTW,"Detroit, MI",2025,7,F
13536.00,368.00,WN,19393,34614,SLC,"Salt Lake City, UT",32211,LAS,"Las Vegas, NV",2025,7,F
13536.00,942.00,WN,19393,30693,BNA,"Nashville, TN",30721,BOS,"Boston, MA",2025,7,F
13541.00,543.00,WN,19393,34057,PDX,"Portland, OR",32457,OAK,"Oakland, CA",2025,7,F
13551.00,1558.00,UA,19977,34100,PHL,"Philadelphia, PA",30325,DEN,"Denver, CO",2025,7,F
13555.00,277.00,WN,19393,34576,ROC,"Rochester, NY",30852,BWI,"Baltimore, MD",2025,7,F
13559.00,903.00,DL,19790,30721,PVD,"Providence, RI",30397,ATL,"Atlanta, GA",2025,7,F
13581.00,1726.00,UA,19977,32575,SNA,"Santa Ana, CA",30977,ORD,"Chicago, IL",2025,7,F
13582.00,223.00,DL,19790,30397,ATL,"Atlanta, GA",35249,TLH,"Tallahassee, FL",2025,7,F
13594.00,355.00,MQ,20398,31140,CRP,"Corpus Christi, TX",30194,DFW,"Dallas/Fort Worth, TX",2025,7,F
13603.00,1072.00,WN,19393,31454,MCO,"Orlando, FL",33198,MCI,"Kansas City, MO",2025,7,F
13609.00,793.00,WN,19393,30693,BNA,"Nashville, TN",32467,FLL,"Fort Lauderdale, FL",2025,7,F
13613.00,632.00,WN,19393,34492,RDU,"Raleigh/Durham, NC",30977,MDW,"Chicago, IL",2025,7,F
13619.00,1416.00,DL,19790,31650,MSP,"Minneapolis, MN",31714,RSW,"Fort Myers, FL",2025,7,F
13627.00,1158.00,AA,19805,30194,DFW,"Dallas/Fort Worth, TX",34524,RIC,"Richmond, VA",2025,7,F
13633.00,966.00,NK,20416,32467,FLL,"Fort Lauderdale, FL",31453,IAH,"Houston, TX",2025,7,F
13650.00,1167.00,WN,19393,30977,MDW,"Chicago, IL",32467,FLL,"Fort Lauderdale, FL",2025,7,F
13681.00,1535.00,SY,20422,31650,MSP,"Minneapolis, MN",32575,LAX,"Los Angeles, CA",2025,7,F
13683.00,177.00,YX,20452,30977,ORD,"Chicago, IL",32337,IND,"Indianapolis, IN",2025,7,F
13685.00,843.00,WN,19393,33214,SAT,"San Antonio, TX",30466,PHX,"Phoenix, AZ",2025,7,F
13701.00,1212.00,AA,19805,33667,ORF,"Norfolk, VA",30194,DFW,"Dallas/Fort Worth, TX",2025,7,F
13705.00,649.00,WN,19393,30713,BOI,"Boise, ID",30325,DEN,"Denver, CO",2025,7,F
13711.00,1626.00,DL,19790,31703,JFK,"New York, NY",30325,DEN,"Denver, CO",2025,7,F
13722.00,2402.00,AS,19930,31703,EWR,"Newark, NJ",30559,SEA,"Seattle, WA",2025,7,F
13725.00,283.00,WN,19393,31066,CMH,"Columbus, OH",30977,MDW,"Chicago, IL",2025,7,F
13731.00,719.00,WN,19393,30852,DCA,"Washington, DC",31123,STL,"St. Louis, MO",2025,7,F
13738.00,1506.00,UA,19977,30325,DEN,"Denver, CO",33195,TPA,"Tampa, FL",2025,7,F
13742.00,2153.00,AA,19805,30466,PHX,"Phoenix, AZ",31703,JFK,"New York, NY",2025,7,F
13765.00,503.00,DL,19790,32337,IND,"Indianapolis, IN",31650,MSP,"Minneapolis, MN",2025,7,F
13765.00,903.00,DL,19790,30397,ATL,"Atlanta, GA",30721,PVD,"Providence, RI",2025,7,F
13766.00,1733.00,WN,19393,30559,SEA,"Seattle, WA",30977,MDW,"Chicago, IL",2025,7,F
13776.00,524.00,UA,19977,30325,DEN,"Denver, CO",30849,BZN,"Bozeman, MT",2025,7,F
13776.00,1476.00,F9,20436,30852,DCA,"Washington, DC",30325,DEN,"Denver, CO",2025,7,F
13780.00,399.00,AA,19805,30852,DCA,"Washington, DC",30721,BOS,"Boston, MA",2025,7,F
13788.00,1558.00,WN,19393,34100,PHL,"Philadelphia, PA",30325,DEN,"Denver, CO",2025,7,F
13792.00,2116.00,DL,19790,32457,SJC,"San Jose, CA",30397,ATL,"Atlanta, GA",2025,7,F
13793.00,1242.00,DL,19790,32575,LAX,"Los Angeles, CA",30423,AUS,"Austin, TX",2025,7,F
13793.00,1565.00,WN,19393,30852,BWI,"Baltimore, MD",34819,SJU,"San Juan, PR",2025,7,F
13842.00,511.00,AA,19805,33244,MEM,"Memphis, TN",31057,CLT,"Charlotte, NC",2025,7,F
13854.00,297.00,DL,19790,31650,MSP,"Minneapolis, MN",33342,MKE,"Milwaukee, WI",2025,7,F
13855.00,1158.00,AA,19805,34524,RIC,"Richmond, VA",30194,DFW,"Dallas/Fort Worth, TX",2025,7,F
13861.00,1044.00,WN,19393,30466,PHX,"Phoenix, AZ",33198,MCI,"Kansas City, MO",2025,7,F
13864.00,942.00,WN,19393,30721,BOS,"Boston, MA",30693,BNA,"Nashville, TN",2025,7,F
13866.00,814.00,AA,19805,33195,TPA,"Tampa, FL",30852,DCA,"Washington, DC",2025,7,F
13874.00,1107.00,WN,19393,30466,PHX,"Phoenix, AZ",30559,SEA,"Seattle, WA",2025,7,F
13880.00,1272.00,AA,19805,30194,DFW,"Dallas/Fort Worth, TX",30713,BOI,"Boise, ID",2025,7,F
13895.00,663.00,WN,19393,30852,BWI,"Baltimore, MD",31136,JAX,"Jacksonville, FL",2025,7,F
13926.00,587.00,WN,19393,30693,BNA,"Nashville, TN",30852,BWI,"Baltimore, MD",2025,7,F
13934.00,1709.00,AS,19930,30559,SEA,"Seattle, WA",31123,STL,"St. Louis, MO",2025,7,F
13935.00,850.00,WN,19393,30325,DEN,"Denver, CO",32575,BUR,"Burbank, CA",2025,7,F
13942.00,977.00,UA,19977,30977,ORD,"Chicago, IL",30423,AUS,"Austin, TX",2025,7,F
13952.00,301.00,B6,20409,31703,JFK,"New York, NY",30792,BUF,"Buffalo, NY",2025,7,F
13957.00,853.00,DL,19790,30257,ALB,"Albany, NY",30397,ATL,"Atlanta, GA",2025,7,F
13957.00,1212.00,AA,19805,30194,DFW,"Dallas/Fort Worth, TX",33667,ORF,"Norfolk, VA",2025,7,F
13968.00,549.00,DL,19790,30529,BDL,"Hartford, CT",31295,DTW,"Detroit, MI",2025,7,F
13982.00,802.00,WN,19393,31454,MCO,"Orlando, FL",31066,CMH,"Columbus, OH",2025,7,F
13990.00,2639.00,AS,19930,30559,SEA,"Seattle, WA",33830,OGG,"Kahului, HI",2025,7,F
13992.00,1272.00,AA,19805,30713,BOI,"Boise, ID",30194,DFW,"Dallas/Fort Worth, TX",2025,7,F
13994.00,293.00,WN,19393,32896,LBB,"Lubbock, TX",30194,DAL,"Dallas, TX",2025,7,F
14005.00,814.00,AA,19805,30852,DCA,"Washington, DC",33195,TPA,"Tampa, FL",2025,7,F
14013.00,1012.00,UA,19977,30977,ORD,"Chicago, IL",33195,TPA,"Tampa, FL",2025,7,F
14015.00,867.00,WN,19393,30559,SEA,"Seattle, WA",32211,LAS,"Las Vegas, NV",2025,7,F
14015.00,867.00,WN,19393,32211,LAS,"Las Vegas, NV",30559,SEA,"Seattle, WA",2025,7,F
14017.00,399.00,AA,19805,30721,BOS,"Boston, MA",30852,DCA,"Washington, DC",2025,7,F
14022.00,479.00,WN,19393,33192,SMF,"Sacramento, CA",34057,PDX,"Portland, OR",2025,7,F
14035.00,1491.00,UA,19977,30852,BWI,"Baltimore, MD",30325,DEN,"Denver, CO",2025,7,F
14035.00,2092.00,DL,19790,33192,SMF,"Sacramento, CA",30397,ATL,"Atlanta, GA",2025,7,F
14038.00,373.00,WN,19393,32575,LAX,"Los Angeles, CA",33192,SMF,"Sacramento, CA",2025,7,F
14044.00,829.00,WN,19393,32337,IND,"Indianapolis, IN",31454,MCO,"Orlando, FL",2025,7,F
14046.00,300.00,DL,19790,31953,GNV,"Gainesville, FL",30397,ATL,"Atlanta, GA",2025,7,F
14056.00,850.00,WN,19393,32575,BUR,"Burbank, CA",30325,DEN,"Denver, CO",2025,7,F
