year,month,mkt_id,dest_city,passengers,season
2024,12,31703,"New York, NY",4087194.0,winter
2024,12,30397,"Atlanta, GA",3795535.0,winter
2024,12,30194,"Dallas/Fort Worth, TX",3773612.0,winter
2024,12,32575,"Los Angeles, CA",3452937.0,winter
2024,12,30977,"Chicago, IL",3274312.0,winter
2024,12,30325,"Denver, CO",3176947.0,winter
2024,12,32467,"Miami, FL",2739379.0,winter
2024,12,30852,"Washington, DC",2697078.0,winter
2024,12,32457,"San Francisco, CA",2325756.0,winter
2024,12,30466,"Phoenix, AZ",2250126.0,winter
2024,12,32211,"Las Vegas, NV",2214373.0,winter
2024,12,31454,"Orlando, FL",2198176.0,winter
2024,12,31057,"Charlotte, NC",2147110.0,winter
2024,12,31453,"Houston, TX",2041179.0,winter
2024,12,30559,"Seattle, WA",1786907.0,winter
2024,12,30721,"Boston, MA",1520097.0,winter
2024,12,31650,"Minneapolis, MN",1319458.0,winter
2024,12,31295,"Detroit, MI",1167169.0,winter
2024,12,33195,"Tampa, FL",1158086.0,winter
2024,12,34614,"Salt Lake City, UT",1088308.0,winter
2024,12,34100,"Philadelphia, PA",1032598.0,winter
2024,12,33570,"San Diego, CA",1024919.0,winter
2024,12,30693,"Nashville, TN",927276.0,winter
2024,12,30423,"Austin, TX",840683.0,winter
2024,12,32134,"Honolulu, HI",780799.0,winter
2024,12,34057,"Portland, OR",714095.0,winter
2024,12,31123,"St. Louis, MO",611652.0,winter
2024,12,34492,"Raleigh/Durham, NC",610967.0,winter
2024,12,34819,"San Juan, PR",601195.0,winter
2024,12,31714,"Fort Myers, FL",561254.0,winter
2024,12,33192,"Sacramento, CA",541294.0,winter
2024,12,33495,"New Orleans, LA",517138.0,winter
2024,12,33198,"Kansas City, MO",456385.0,winter
2024,12,34027,"West Palm Beach/Palm Beach, FL",446077.0,winter
2024,12,33214,"San Antonio, TX",440360.0,winter
2024,12,30647,"Cleveland, OH",400377.0,winter
2024,12,32337,"Indianapolis, IN",400057.0,winter
2024,12,30198,"Pittsburgh, PA",360097.0,winter
2024,12,31066,"Columbus, OH",349453.0,winter
2024,12,33105,"Cincinnati, OH",332714.0,winter
2024,12,31136,"Jacksonville, FL",323466.0,winter
2024,12,33830,"Kahului, HI",299212.0,winter
2024,12,30529,"Hartford, CT",275391.0,winter
2024,12,30994,"Charleston, SC",235814.0,winter
2024,12,33342,"Milwaukee, WI",225967.0,winter
2024,12,30713,"Boise, ID",224816.0,winter
2024,12,30140,"Albuquerque, NM",218575.0,winter
2024,12,34986,"Sarasota/Bradenton, FL",208937.0,winter
2024,12,33316,"Omaha, NE",204078.0,winter
2024,12,34524,"Richmond, VA",202877.0,winter
2024,12,33667,"Norfolk, VA",200356.0,winter
2024,12,34570,"Reno, NV",196917.0,winter
2024,12,30792,"Buffalo, NY",187715.0,winter
2024,12,33244,"Memphis, TN",186999.0,winter
2024,12,33851,"Oklahoma City, OK",182602.0,winter
2024,12,32758,"Kona, HI",181737.0,winter
2024,12,30299,"Anchorage, AK",177139.0,winter
2024,12,31884,"Spokane, WA",176314.0,winter
2024,12,30436,"Tucson, AZ",175331.0,winter
2024,12,30615,"El Paso, TX",174219.0,winter
2024,12,31986,"Grand Rapids, MI",170055.0,winter
2024,12,33044,"Louisville, KY",167236.0,winter
2024,12,32982,"Lihue, HI",155872.0,winter
2024,12,34685,"Savannah, GA",153767.0,winter
2024,12,34262,"Palm Springs, CA",149384.0,winter
2024,12,35412,"Knoxville, TN",143412.0,winter
2024,12,34761,"Sanford, FL",139496.0,winter
2024,12,30599,"Birmingham, AL",132821.0,winter
2024,12,34653,"Tulsa, OK",130709.0,winter
2024,12,31423,"Des Moines, IA",124989.0,winter
2024,12,30257,"Albany, NY",123693.0,winter
2024,12,31871,"Greer, SC",118394.0,winter
2024,12,34082,"Punta Gorda, FL",117418.0,winter
2024,12,33728,"Pensacola, FL",114020.0,winter
2024,12,35096,"Syracuse, NY",111858.0,winter
2024,12,34576,"Rochester, NY",109340.0,winter
2024,12,30849,"Bozeman, MT",105438.0,winter
2024,12,30189,"Colorado Springs, CO",103177.0,winter
2024,12,31135,"Myrtle Beach, SC",97422.0,winter
2024,12,33485,"Madison, WI",95535.0,winter
2024,12,31834,"Fayetteville, AR",95404.0,winter
2024,12,31638,"Fresno, CA",94358.0,winter
2024,12,32600,"Little Rock, AR",92654.0,winter
2024,12,34945,"Charlotte Amalie, VI",80844.0,winter
2024,12,31995,"Greensboro/High Point, NC",79292.0,winter
2024,12,34321,"Portland, ME",74953.0,winter
2024,12,30928,"Wichita, KS",73209.0,winter
2024,12,30431,"Asheville, NC",73110.0,winter
2024,12,31624,"Key West, FL",73058.0,winter
2024,12,30255,"Huntsville, AL",66844.0,winter
2024,12,31603,"Eugene, OR",66430.0,winter
2024,12,33158,"Midland/Odessa, TX",63004.0,winter
2024,12,32323,"Wilmington, NC",61817.0,winter
2024,12,31504,"Valparaiso, FL",61766.0,winter
2024,12,32070,"Harrisburg, PA",61028.0,winter
2024,12,32402,"Hilo, HI",60992.0,winter
2024,12,34689,"Santa Barbara, CA",60181.0,winter
2024,12,31775,"Sioux Falls, SD",59857.0,winter
2024,12,32244,"New Haven, CT",59248.0,winter
2024,12,31003,"Cedar Rapids/Iowa City, IA",59008.0,winter
2024,12,32945,"Lexington, KY",57543.0,winter
2024,12,34783,"Springfield, MO",57063.0,winter
2024,12,30785,"Burlington, VT",56754.0,winter
2024,12,31481,"Panama City, FL",53578.0,winter
2024,12,31267,"Dayton, OH",52373.0,winter
2024,12,30868,"Columbia, SC",51892.0,winter
2024,12,34489,"Bend/Redmond, OR",51160.0,winter
2024,12,33256,"Mission/McAllen/Edinburg, TX",50726.0,winter
2024,12,32448,"Jackson/Vicksburg, MS",50254.0,winter
2024,12,31637,"Fargo, ND",48148.0,winter
2024,12,30408,"Appleton, WI",47337.0,winter
2024,12,32896,"Lubbock, TX",47261.0,winter
2024,12,32206,"Harlingen/San Benito, TX",46610.0,winter
2024,12,34252,"Pasco/Kennewick/Richland, WA",46491.0,winter
2024,12,30980,"Chattanooga, TN",45552.0,winter
2024,12,31517,"Fairbanks, AK",43645.0,winter
2024,12,34314,"Provo, UT",43591.0,winter
2024,12,34696,"South Bend, IN",41915.0,winter
2024,12,32441,"Jackson, WY",41649.0,winter
2024,12,30620,"Billings, MT",41495.0,winter
2024,12,33264,"Medford, OR",41277.0,winter
2024,12,30372,"Aspen, CO",40740.0,winter
2024,12,30135,"Allentown/Bethlehem/Easton, PA",39249.0,winter
2024,12,31503,"Eagle, CO",39172.0,winter
2024,12,34433,"Santa Rosa, CA",38707.0,winter
2024,12,33486,"Missoula, MT",38303.0,winter
2024,12,35249,"Tallahassee, FL",38192.0,winter
2024,12,30732,"Aguadilla, PR",37106.0,winter
2024,12,31823,"Fort Wayne, IN",36497.0,winter
2024,12,31648,"Kalispell, MT",35293.0,winter
2024,12,30279,"Amarillo, TX",34127.0,winter
2024,12,34457,"Rapid City, SD",31850.0,winter
2024,12,34108,"Peoria, IL",31744.0,winter
2024,12,30781,"Baton Rouge, LA",31723.0,winter
2024,12,30476,"Shreveport, LA",30847.0,winter
2024,12,31140,"Corpus Christi, TX",30509.0,winter
2024,12,34699,"Hayden, CO",30446.0,winter
2024,12,34236,"San Luis Obispo, CA",30280.0,winter
2024,12,34574,"Roanoke, VA",29802.0,winter
2024,12,30158,"Atlantic City, NJ",29376.0,winter
2024,12,34992,"Christiansted, VI",29344.0,winter
2024,12,31721,"Flint, MI",28940.0,winter
2024,12,33367,"Moline, IL",28688.0,winter
2024,12,31252,"Daytona Beach, FL",28041.0,winter
2024,12,33502,"Montrose/Delta, CO",27794.0,winter
2024,12,30990,"Charlottesville, VA",27722.0,winter
2024,12,30562,"Mobile, AL",27517.0,winter
2024,12,32280,"Idaho Falls, ID",27479.0,winter
2024,12,31973,"Gulfport/Biloxi, MS",26568.0,winter
2024,12,35380,"Traverse City, MI",26399.0,winter
2024,12,30627,"Bismarck/Mandan, ND",26300.0,winter
2024,12,34004,"Everett, WA",24750.0,winter
2024,12,34922,"Monterey, CA",24458.0,winter
2024,12,31921,"Grand Junction, CO",24297.0,winter
2024,12,30208,"Augusta, GA",24151.0,winter
2024,12,32951,"Lafayette, LA",23688.0,winter
2024,12,31977,"Green Bay, WI",23148.0,winter
2024,12,30581,"Bangor, ME",22800.0,winter
2024,12,31953,"Gainesville, FL",22772.0,winter
2024,12,30285,"Durango, CO",22478.0,winter
2024,12,33360,"Melbourne, FL",21958.0,winter
2024,12,32523,"Juneau, AK",21178.0,winter
2024,12,30434,"Scranton/Wilkes-Barre, PA",20524.0,winter
2024,12,32544,"Concord, NC",19744.0,winter
2024,12,30561,"Bakersfield, CA",18321.0,winter
2024,12,35323,"Bristol/Johnson City/Kingsport, TN",18187.0,winter
2024,12,30666,"Bellingham, WA",17248.0,winter
2024,12,31146,"Charleston/Dunbar, WV",16988.0,winter
2024,12,31612,"Evansville, IN",16361.0,winter
2024,12,31895,"Great Falls, MT",16178.0,winter
2024,12,33277,"Montgomery, AL",15974.0,winter
2024,12,32320,"Wilmington, DE",15722.0,winter
2024,12,34674,"Santa Fe, NM",15649.0,winter
2024,12,33304,"Minot, ND",15248.0,winter
2024,12,35356,"Trenton, NJ",15120.0,winter
2024,12,34794,"St. George, UT",15106.0,winter
2024,12,31641,"Fayetteville, NC",14378.0,winter
2024,12,35041,"Sun Valley/Hailey/Ketchum, ID",13581.0,winter
2024,12,30685,"Bloomington/Normal, IL",13506.0,winter
2024,12,33038,"Laredo, TX",13004.0,winter
2024,12,32016,"Guam, TT",12487.0,winter
2024,12,30113,"Bethel, AK",12343.0,winter
2024,12,34254,"Ponce, PR",12285.0,winter
2024,12,33795,"Jacksonville/Camp Lejeune, NC",12256.0,winter
2024,12,35628,"Vero Beach, FL",12126.0,winter
2024,12,30747,"Brownsville, TX",12117.0,winter
2024,12,30157,"Arcata/Eureka, CA",11943.0,winter
2024,12,34512,"Rockford, IL",11632.0,winter
2024,12,30676,"Belleville, IL",10774.0,winter
2024,12,34711,"State College, PA",10601.0,winter
2024,12,33029,"Lincoln, NE",10237.0,winter
2024,12,33184,"Saginaw/Bay City/Midland, MI",9694.0,winter
2024,12,31337,"Duluth, MN",9631.0,winter
2024,12,33933,"Worcester, MA",9339.0,winter
2024,12,32884,"Lansing, MI",9194.0,winter
2024,12,32389,"Williston, ND",9152.0,winter
2024,12,34025,"Plattsburgh, NY",8811.0,winter
2024,12,31122,"Casper, WY",8418.0,winter
2024,12,32156,"Helena, MT",8323.0,winter
2024,12,33377,"Monroe, LA",8276.0,winter
2024,12,30136,"Abilene, TX",8095.0,winter
2024,12,31617,"New Bern/Morehead/Beaufort, NC",8038.0,winter
2024,12,31401,"Ketchikan, AK",7951.0,winter
2024,12,32474,"Columbia, MO",7945.0,winter
2024,12,31982,"Killeen, TX",7827.0,winter
2024,12,31537,"Elmira/Corning, NY",7777.0,winter
2024,12,32547,"Rochester, MN",7512.0,winter
2024,12,33785,"Yuma, AZ",7384.0,winter
2024,12,32012,"Gunnison, CO",7371.0,winter
2024,12,31898,"Grand Forks, ND",7275.0,winter
2024,12,30185,"Alexandria, LA",7153.0,winter
2024,12,33347,"Hoolehua, HI",7096.0,winter
2024,12,33792,"Redding, CA",7077.0,winter
2024,12,31205,"Lake Charles, LA",7008.0,winter
2024,12,33290,"Manhattan/Ft. Riley, KS",6906.0,winter
2024,12,32223,"Ashland, WV",6835.0,winter
2024,12,31695,"Flagstaff, AZ",6782.0,winter
2024,12,34955,"Saipan, TT",6514.0,winter
2024,12,34716,"Stockton, CA",6502.0,winter
2024,12,31980,"Grand Island, NE",6491.0,winter
2024,12,34303,"Pullman, WA",6431.0,winter
2024,12,30469,"Kalamazoo, MI",6419.0,winter
2024,12,33139,"Lynchburg, VA",6380.0,winter
2024,12,34259,"Portsmouth, NH",6319.0,winter
2024,12,31067,"Champaign/Urbana, IL",6194.0,winter
2024,12,34704,"Salisbury, MD",5683.0,winter
2024,12,30424,"Mosinee, WI",5662.0,winter
2024,12,30070,"Kodiak, AK",5428.0,winter
2024,12,33127,"Lewiston, ID",5280.0,winter
2024,12,35165,"Toledo, OH",5265.0,winter
2024,12,33970,"Kotzebue, AK",5190.0,winter
2024,12,33873,"Nome, AK",4939.0,winter
2024,12,32124,"Hilton Head, SC",4854.0,winter
2024,12,34828,"Sitka, AK",4680.0,winter
2024,12,31577,"Erie, PA",4655.0,winter
2024,12,32397,"Ithaca/Cortland, NY",4628.0,winter
2024,12,31778,"Fort Smith, AR",4521.0,winter
2024,12,31555,"Kenai, AK",4482.0,winter
2024,12,35550,"Valdosta, GA",4378.0,winter
2024,12,32265,"Niagara Falls, NY",4355.0,winter
2024,12,30073,"Deadhorse, AK",4316.0,winter
2024,12,34588,"Roswell, NM",4237.0,winter
2024,12,34952,"Springfield, IL",4180.0,winter
2024,12,32898,"Latrobe, PA",4175.0,winter
2024,12,31049,"College Station/Bryan, TX",4149.0,winter
2024,12,35626,"Vieques, PR",4087.0,winter
2024,12,35411,"Tyler, TX",4054.0,winter
2024,12,34842,"San Angelo, TX",4051.0,winter
2024,12,30107,"Barrow, AK",3901.0,winter
2024,12,30731,"Brunswick, GA",3898.0,winter
2024,12,30155,"Waco, TX",3889.0,winter
2024,12,31470,"Wenatchee, WA",3782.0,winter
2024,12,30894,"Columbus, MS",3745.0,winter
2024,12,34092,"Greenville, NC",3657.0,winter
2024,12,36101,"Yakima, WA",3608.0,winter
2024,12,31150,"Columbus, GA",3564.0,winter
2024,12,31308,"Dothan, AL",3548.0,winter
2024,12,32891,"Lawton/Fort Sill, OK",3374.0,winter
2024,12,33459,"Marquette, MI",3065.0,winter
2024,12,32119,"Hagerstown, MD",3057.0,winter
2024,12,35389,"Twin Falls, ID",3056.0,winter
2024,12,33076,"La Crosse, WI",2952.0,winter
2024,12,30275,"Walla Walla, WA",2943.0,winter
2024,12,30146,"Albany, GA",2892.0,winter
2024,12,30728,"Beaumont/Port Arthur, TX",2891.0,winter
2024,12,31867,"Garden City, KS",2885.0,winter
2024,12,35401,"Texarkana, AR",2817.0,winter
2024,12,34222,"Pago Pago, TT",2795.0,winter
2024,12,31905,"Longview, TX",2705.0,winter
2024,12,31865,"Gillette, WY",2653.0,winter
2024,12,31097,"Cody, WY",2647.0,winter
2024,12,35074,"Stillwater, OK",2544.0,winter
2024,12,34871,"Salem, OR",2461.0,winter
2024,12,35048,"Sioux City, IA",2416.0,winter
2024,12,31233,"Cheyenne, WY",2403.0,winter
2024,12,34237,"Prescott, AZ",2392.0,winter
2024,12,31699,"Florence, SC",2387.0,winter
2024,12,34812,"Sheridan, WY",2376.0,winter
2024,12,31027,"Clarksburg/Fairmont, WV",2318.0,winter
2024,12,32177,"Hobbs, NM",2318.0,winter
2024,12,34543,"Rock Springs, WY",2302.0,winter
2024,12,30154,"Nantucket, MA",2295.0,winter
2024,12,32556,"St. Cloud, MN",2286.0,winter
2024,12,34960,"Wichita Falls, TX",2271.0,winter
2024,12,34534,"Riverton/Lander, WY",2249.0,winter
2024,12,30631,"Bemidji, MN",2163.0,winter
2024,12,31315,"Dickinson, ND",2157.0,winter
2024,12,31336,"Dillingham, AK",2153.0,winter
2024,12,35215,"Tinian, TT",2122.0,winter
2024,12,31076,"Hancock/Houghton, MI",2100.0,winter
2024,12,34113,"Pocatello, ID",2077.0,winter
2024,12,33034,"Lanai, HI",2036.0,winter
2024,12,30361,"Watertown, NY",1971.0,winter
2024,12,34877,"Salina, KS",1970.0,winter
2024,12,31013,"Sault Ste. Marie, MI",1963.0,winter
2024,12,30141,"Aberdeen, SD",1961.0,winter
2024,12,30009,"Homer, AK",1929.0,winter
2024,12,32511,"Joplin, MO",1910.0,winter
2024,12,33241,"Meridian, MS",1907.0,winter
2024,12,31468,"Kearney, NE",1863.0,winter
2024,12,34691,"San Bernardino, CA",1776.0,winter
2024,12,30617,"Bishop, CA",1751.0,winter
2024,12,34231,"Presque Isle/Houlton, ME",1677.0,winter
2024,12,32335,"Iron Mountain/Kingsfd, MI",1629.0,winter
2024,12,30779,"Butte, MT",1627.0,winter
2024,12,33032,"Lancaster, PA",1613.0,winter
2024,12,31587,"Escanaba, MI",1594.0,winter
2024,12,35569,"Victoria, TX",1582.0,winter
2024,12,32888,"Laramie, WY",1548.0,winter
2024,12,32559,"Johnstown, PA",1536.0,winter
2024,12,33743,"Ceiba, PR",1522.0,winter
2024,12,30577,"Binghamton, NY",1521.0,winter
2024,12,34520,"Rhinelander, WI",1518.0,winter
2024,12,30409,"Watertown, SD",1495.0,winter
2024,12,34150,"Pellston, MI",1473.0,winter
2024,12,31126,"Culebra, PR",1465.0,winter
2024,12,32255,"Hays, KS",1465.0,winter
2024,12,32131,"Ogden, UT",1462.0,winter
2024,12,34109,"Hattiesburg/Laurel, MS",1441.0,winter
2024,12,31197,"Clovis, NM",1424.0,winter
2024,12,30558,"Scottsbluff, NE",1417.0,winter
2024,12,34256,"Petersburg, AK",1402.0,winter
2024,12,31288,"Decatur, IL",1366.0,winter
2024,12,35374,"Tupelo, MS",1357.0,winter
2024,12,30913,"Cordova, AK",1321.0,winter
2024,12,34120,"Pierre, SD",1305.0,winter
2024,12,31471,"Eau Claire, WI",1290.0,winter
2024,12,31445,"Unalaska, AK",1259.0,winter
2024,12,32899,"North Platte, NE",1238.0,winter
2024,12,30268,"Waterloo, IA",1229.0,winter
2024,12,33964,"North Bend/Coos Bay, OR",1213.0,winter
2024,12,33155,"Macon, GA",1207.0,winter
2024,12,34006,"Paducah, KY",1136.0,winter
2024,12,30739,"Brainerd, MN",1097.0,winter
2024,12,30272,"Alamosa, CO",1094.0,winter
2024,12,34905,"Santa Maria, CA",1087.0,winter
2024,12,35177,"Telluride, CO",1074.0,winter
2024,12,33543,"Marion/Herrin, IL",1071.0,winter
2024,12,35138,"Fort Leonard Wood, MO",1036.0,winter
2024,12,35841,"Wrangell, AK",1027.0,winter
2024,12,35582,"Vernal, UT",970.0,winter
2024,12,31525,"Elko, NV",952.0,winter
2024,12,30967,"Cape Girardeau, MO",950.0,winter
2024,12,33348,"Jackson, TN",950.0,winter
2024,12,35381,"Thief River Falls, MN",920.0,winter
2024,12,30322,"Altoona, PA",911.0,winter
2024,12,30333,"Alpena, MI",911.0,winter
2024,12,35855,"Westerly, RI",897.0,winter
2024,12,30613,"Block Island, RI",885.0,winter
2024,12,33541,"Martha's Vineyard, MA",882.0,winter
2024,12,32129,"Hibbing, MN",876.0,winter
2024,12,33282,"Morgantown, WV",866.0,winter
2024,12,33983,"Owensboro, KY",840.0,winter
2024,12,32519,"Jamestown, ND",828.0,winter
2024,12,33832,"Ogdensburg, NY",823.0,winter
2024,12,32902,"Liberal, KS",819.0,winter
2024,12,32250,"Hyannis, MA",817.0,winter
2024,12,33484,"Muscle Shoals, AL",817.0,winter
2024,12,32932,"Lebanon-Hanover, NH",813.0,winter
2024,12,31844,"Galena, AK",810.0,winter
2024,12,33211,"Mason City, IA",795.0,winter
2024,12,30918,"Cedar City, UT",786.0,winter
2024,12,31447,"Devils Lake, ND",779.0,winter
2024,12,31725,"Fort Dodge, IA",769.0,winter
2024,12,31283,"Dodge City, KS",762.0,winter
2024,12,32412,"Ironwood, MI",761.0,winter
2024,12,33176,"Mayaguez, PR",757.0,winter
2024,12,34802,"Staunton, VA",752.0,winter
2024,12,30950,"Cortez, CO",747.0,winter
2024,12,33121,"Lewisburg, WV",723.0,winter
2024,12,32343,"International Falls, MN",720.0,winter
2024,12,33182,"Manistee/Ludington, MI",717.0,winter
2024,12,34943,"Show Low, AZ",707.0,winter
2024,12,31550,"Emmonak, AK",701.0,winter
2024,12,34582,"Rota, TT",693.0,winter
2024,12,30245,"King Salmon, AK",623.0,winter
2024,12,31931,"Greenville, MS",616.0,winter
2024,12,31274,"Dubuque, IA",599.0,winter
2024,12,34131,"Parkersburg, WV",595.0,winter
2024,12,34054,"Pendleton, OR",584.0,winter
2024,12,33388,"Mammoth Lakes, CA",576.0,winter
2024,12,34745,"Sidney, MT",574.0,winter
2024,12,30930,"Crescent City, CA",569.0,winter
2024,12,35051,"Silver City/Hurley, NM",545.0,winter
2024,12,31092,"Moab, UT",542.0,winter
2024,12,31441,"DuBois, PA",522.0,winter
2024,12,33344,"Muskegon, MI",509.0,winter
2024,12,30589,"Bar Harbor, ME",494.0,winter
2024,12,31646,"Friday Harbor, WA",483.0,winter
2024,12,33490,"Massena, NY",461.0,winter
2024,12,35478,"Unalakleet, AK",450.0,winter
2024,12,33520,"Kamuela, HI",448.0,winter
2024,12,31588,"Eastsound, WA",446.0,winter
2024,12,34539,"Rockland, ME",440.0,winter
2024,12,31833,"Fort Yukon, AK",430.0,winter
2024,12,34648,"Rutland, VT",425.0,winter
2024,12,31085,"Carlsbad, NM",418.0,winter
2024,12,34081,"Page, AZ",418.0,winter
2024,12,32375,"Kirksville, MO",408.0,winter
2024,12,35991,"Yakutat, AK",404.0,winter
2024,12,33194,"Merced, CA",400.0,winter
2024,12,33109,"Kalaupapa, HI",396.0,winter
2024,12,35554,"Chevak, AK",394.0,winter
2024,12,32853,"Quinhagak, AK",382.0,winter
2024,12,30654,"Beckley, WV",371.0,winter
2024,12,30221,"Alliance, NE",367.0,winter
2024,12,32779,"Kipnuk, AK",362.0,winter
2024,12,35454,"Quincy, IL",361.0,winter
2024,12,32207,"Harrison, AR",347.0,winter
2024,12,34102,"Point Hope, AK",346.0,winter
2024,12,30414,"Augusta/Waterville, ME",336.0,winter
2024,12,32878,"Lafayette, IN",327.0,winter
2024,12,34875,"Saranac Lake/Lake Placid, NY",325.0,winter
2024,12,30020,"Selawik, AK",313.0,winter
2024,12,32190,"Hot Springs, AR",307.0,winter
2024,12,32195,"Hooper Bay, AK",303.0,winter
2024,12,32018,"Gallup, NM",292.0,winter
2024,12,30744,"Burlington, IA",291.0,winter
2024,12,32214,"Huslia, AK",284.0,winter
2024,12,30225,"Wainwright, AK",283.0,winter
2024,12,31531,"El Dorado, AR",277.0,winter
2024,12,31464,"Noatak, AK",272.0,winter
2024,12,31041,"Carlsbad, CA",271.0,winter
2024,12,33942,"Noorvik, AK",263.0,winter
2024,12,32807,"St. Mary's, AK",259.0,winter
2024,12,33200,"McCook, NE",258.0,winter
2024,12,34718,"Scammon Bay, AK",252.0,winter
2024,12,32245,"Havre, MT",251.0,winter
2024,12,32769,"Kotlik, AK",251.0,winter
2024,12,30247,"Anaktuvuk Pass, AK",249.0,winter
2024,12,30416,"Alakanuk, AK",249.0,winter
2024,12,30640,"Buckland, AK",244.0,winter
2024,12,31908,"Glasgow, MT",244.0,winter
2024,12,32649,"Nanwalek, AK",240.0,winter
2024,12,32708,"Kongiganak, AK",235.0,winter
2024,12,34805,"Shishmaref, AK",231.0,winter
2024,12,33862,"Wolf Point, MT",229.0,winter
2024,12,32363,"El Centro, CA",226.0,winter
2024,12,35049,"Savoonga, AK",225.0,winter
2024,12,35862,"Tuntutuliak, AK",220.0,winter
2024,12,32455,"Jonesboro, AR",219.0,winter
2024,12,33768,"Nulato, AK",218.0,winter
2024,12,30304,"Aniak, AK",212.0,winter
2024,12,32844,"Kivalina, AK",212.0,winter
2024,12,35579,"Valdez, AK",212.0,winter
2024,12,32831,"Kasigluk, AK",211.0,winter
2024,12,34234,"Pilot Station, AK",210.0,winter
2024,12,33196,"McGrath, AK",199.0,winter
2024,12,32492,"Kapalua, HI",195.0,winter
2024,12,33434,"Mountain Village, AK",191.0,winter
2024,12,31879,"Glendive, MT",190.0,winter
2024,12,32174,"Hana, HI",189.0,winter
2024,12,34088,"Port Graham, AK",187.0,winter
2024,12,30405,"Atmautluak, AK",186.0,winter
2024,12,31227,"Chefornak, AK",186.0,winter
2024,12,36553,"Akun, AK",186.0,winter
2024,12,32704,"Koyuk, AK",185.0,winter
2024,12,32321,"Iliamna, AK",183.0,winter
2024,12,31492,"Eek, AK",182.0,winter
2024,12,33369,"Marshall, AK",181.0,winter
2024,12,33770,"Nunapitchuk, AK",180.0,winter
2024,12,31535,"Elim, AK",177.0,winter
2024,12,35124,"Tanana, AK",174.0,winter
2024,12,32268,"Kiana, AK",172.0,winter
2024,12,33894,"Toksook, AK",170.0,winter
2024,12,32851,"Kwigillingok, AK",169.0,winter
2024,12,35293,"Togiak, AK",167.0,winter
2024,12,32855,"Kwethluk, AK",166.0,winter
2024,12,33072,"Las Cruces, NM",166.0,winter
2024,12,32719,"Kalskag, AK",165.0,winter
2024,12,35257,"Tuluksak, AK",164.0,winter
2024,12,34895,"St. Michael, AK",161.0,winter
2024,12,35721,"Stebbins, AK",158.0,winter
2024,12,32822,"Brevig Mission, AK",156.0,winter
2024,12,30082,"Cold Bay, AK",154.0,winter
2024,12,34627,"Russian Mission, AK",152.0,winter
2024,12,34738,"Sandpoint, AK",150.0,winter
2024,12,30165,"Adak Island, AK",149.0,winter
2024,12,34474,"Ruby, AK",142.0,winter
2024,12,32755,"New Stuyahok, AK",138.0,winter
2024,12,30184,"Allakaket, AK",135.0,winter
2024,12,30011,"Peach Springs, AZ",133.0,winter
2024,12,30139,"Ambler, AK",133.0,winter
2024,12,35887,"Newtok, AK",133.0,winter
2024,12,30775,"Barter Island, AK",132.0,winter
2024,12,34804,"Shungnak, AK",129.0,winter
2024,12,32365,"Williamsport, PA",128.0,winter
2024,12,31845,"Gambell, AK",126.0,winter
2024,12,30396,"Atqasuk, AK",125.0,winter
2024,12,34856,"Shaktoolik, AK",124.0,winter
2024,12,35794,"White Mountain, AK",124.0,winter
2024,12,33767,"Nuiqsut, AK",121.0,winter
2024,12,35245,"Teller, AK",121.0,winter
2024,12,35581,"Venetie, AK",119.0,winter
2024,12,32615,"Kaltag, AK",116.0,winter
2024,12,32709,"Akiachak, AK",116.0,winter
2024,12,33863,"Old Harbor, AK",116.0,winter
2024,12,34919,"St. Paul, AK",112.0,winter
2024,12,34125,"Point Lay, AK",111.0,winter
2024,12,31941,"Golovin, AK",110.0,winter
2024,12,31615,"New Bedford/Fall River, MA",108.0,winter
2024,12,35798,"Napakiak, AK",107.0,winter
2024,12,30557,"Bradford, PA",105.0,winter
2024,12,35085,"Sheldon Point, AK",103.0,winter
2024,12,30241,"Akiak, AK",102.0,winter
2024,12,32786,"Akutan, AK",98.0,winter
2024,12,32737,"Manokotak, AK",96.0,winter
2024,12,32721,"Larsen Bay, AK",85.0,winter
2024,12,30783,"Bettles, AK",84.0,winter
2024,12,34130,"Napaskiak, AK",83.0,winter
2024,12,30349,"Arctic Village, AK",82.0,winter
2024,12,31952,"Goodnews Bay, AK",75.0,winter
2024,12,35282,"Tununak, AK",75.0,winter
2024,12,33806,"Kobuk, AK",74.0,winter
2024,12,31411,"Deering, AK",71.0,winter
2024,12,33710,"Nightmute, AK",70.0,winter
2024,12,31463,"Eagle, AK",68.0,winter
2024,12,32235,"Hughes, AK",64.0,winter
2024,12,30455,"Eagle Nest, NM",62.0,winter
2024,12,32868,"Koyukuk, AK",62.0,winter
2024,12,34288,"Pueblo, CO",60.0,winter
2024,12,35725,"Beaver, AK",59.0,winter
2024,12,33579,"Mekoryuk, AK",55.0,winter
2024,12,31007,"Chalkyitsik, AK",54.0,winter
2024,12,32671,"Koliganek, AK",53.0,winter
2024,12,35709,"Wales, AK",53.0,winter
2024,12,32841,"King Cove, AK",52.0,winter
2024,12,33676,"Nikolai, AK",51.0,winter
2024,12,32087,"Holy Cross, AK",50.0,winter
2024,12,34559,"Rampart, AK",49.0,winter
2024,12,33934,"Port Lions, AK",48.0,winter
2024,12,35385,"Twin Hills, AK",47.0,winter
2024,12,30925,"Chadron, NE",45.0,winter
2024,12,32748,"Kokhanok, AK",43.0,winter
2024,12,32772,"Ouzinkie, AK",43.0,winter
